Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),navigation/actual-heading-rad,systems/mixture-cmd-norm,guidance/wp-heading-rad,guidance/wp-distance,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/angle-to-heading-rad,ap/roll-control-autopilot-on,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/roll-attitude-selector,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/roll-rate-saturation,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,ap/roll-cmd-norm-output,ap/roll-command-selector-steering,fcs/attitude/sensor/phi-rad,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/roll-ap-autoswitch,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/heading-roll-error-switch,fcs/heading-pi-controller,fcs/roll-command-selector,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/ap-alt-hold-switch,fcs/windup-trigger,fcs/altitude-hold-pid,fcs/elevator,fcs/pitch-trim-sum,fcs/elevator-control,fcs/elevator-actuator,fcs/roll-trim-sum,fcs/left-aileron-control,fcs/left-aileron-actuator,fcs/right-aileron-control,fcs/right-aileron-actuator,fcs/effective-aileron-pos,fcs/yaw-trim-sum,fcs/rudder-control,fcs/flaps-control,fcs/flap-position-normalizer,IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Pitch (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Yaw (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller Thrust (engine 0 in lbs),Fixed-Pitch 75-inch Two-Blade Propeller RPM (engine 0),Fuel Tank 0,Fuel Tank 1,/fdm/jsbsim/position/vrp-gc-latitude_deg,/fdm/jsbsim/position/vrp-longitude_deg,/fdm/jsbsim/position/vrp-radius-ft,velocities/pi-deg_sec
81.9,0.5392554641851079,0.7040281608387462,-0.4802988813333991,0.9176374919456337,0.5774536881478892,-0.7491722441702641,0.5361897709335752,0.7053417977060332,-0.4828152649533797,9.387208696,2755711.412,89.5879538643,1303.16598199,88.93938651441417,-5.459321424592659,9.272691821298132,1.723868033006511,0.6093327530318153,0.02838621122687357,-0.4599485148163525,-1.850319568570551,-0.7131396413763653,6.53627271644988,0.6955612740086412,-32.88147407618078,88.93938651441417,-5.459321424592659,9.272691821298132,1291.862327395906,-155.1392124627684,-72.56120479032693,-29.69138978958977,-43.35082939609142,-72.56120479032691,-85.7488597652072,-25.66373470161455,-3.808838106576797, 2090.757284,-10.77773404, 13.57706797,-10.77773404, 1504.669585, 4.017348646, 13.57706797, 4.017348646, 3145.671699,77.02759305,2478.289553,45.48778346256259,4.230337002649182,35.41047063921195,545.55000633001,545.54773053853,-1.66979087415884,8.491688566168651,199.9839626940254,-0.1740782204642972,-0.07038413240700045,-0.02715543680020048,0.9818377815695867,0.2441149136886692,-0.4955131393911684,0.7453913738312781,0.3731840530132576,0.2429994541970404,-0.4977367557631461,0.7439083904982856,0.3739113447978929,5.9520712413866,-3.4936615882101,29.579315092939,29.744808507705,-95.170587523166,-1530582.45871811,-18119493.28230036,10321281.64555264,-1638768.521501279,-18110029.18835858,10321281.64555264,0.34218427143053,545.54773053853,-3.2625700444858e-09,3.4933786,0.980084962,1.52615783,34511682.9,87.4488435,3.49,-0.0033786002,1,0,-0.0033786002,-0.0033786002,0.0257647484,-0.0698138134,0.348,0,-0.0790912602,-0.197728151,-0.197934616,-0.197934616,0,-0.012271875,-1,-1.32133181,0,199.998694,-199.998694,360,30,0.5235,0.5235,0.552643349,0,0,0,100,100,11.45445,7.64561189,7.64561189,0,0.0984666216,-0.0984666216,-0.0984666216,-0.0481107913,-0.0250166033,-0.197934616,-0.0690791811,-0.0690791811,0.0518093859,0.0518093859,-0.120888567,0,0,9.9,0.33,113034,205.517,1.29953,28.1351,419.553,-18.188,30.2375,461.756,2572.79,129.145,129.145,29.5793142391539874,-95.1705866745104032,20909031.2071098872,0.536189770933575116
82,0.6274952090264693,0.7609879392463541,-0.5519484587708962,0.8386824132148264,0.5597836733863827,-0.676347153966282,0.6244315509456728,0.7622962766963203,-0.5544700764531555,9.421765321,2760769.001,89.7532112416,1303.14643717,89.10971848269988,-5.39151569245146,9.275158146968202,1.682012843829225,0.7557261952926762,0.0287804065418662,-0.4605956860317071,-1.903578977292174,-0.6170136794137324,6.53717400137923,0.6868558150841699,-32.97427230529934,89.10971848269988,-5.39151569245146,9.275158146968202,1291.816314789775,-155.3269409733645,-72.62772851422953,-29.74002849625158,-43.547476207982,-72.62772851422956,-85.90596042666471,-25.69444691066496,-3.94972015547712, 2090.751049,-10.77772913, 13.57709584,-10.77772913, 1504.669156, 4.017395573, 13.57709584, 4.017395573, 3145.665728,77.02752646,2478.287411,45.48778129088338,4.23034065955326,35.41044990152422,545.9378576763,545.93558026883,-1.619769153703918,8.563236477968662,199.9299122510455,-0.1735849784547596,-0.07108601750267764,-0.02680069218782842,0.9818842886352358,0.2440580364937338,-0.4959612978626888,0.7455134707766592,0.372381163239657,0.2429436144023249,-0.49818798960204,0.7440273322287166,0.3731091745508697,5.9423441929336,-3.4438564878654,29.5792915772,29.744784908165,-95.170595614363,-1530453.274785455,-18119508.80556365,10321274.38602586,-1638771.493071347,-18110033.5332295,10321274.38602586,0.34260207884376,545.93558026883,0,3.49243524,0.980071174,1.52615779,34511685.9,87.4488413,3.49,-0.002435242,1,0,-0.002435242,-0.002435242,0.0258350629,-0.0674516828,0.348,0,-0.0782805423,-0.195701356,-0.195901209,-0.195901209,0,-0.0107378906,-1,-1.2547634,0,199.944639,-199.944639,360,30,0.5235,0.5235,0.551770305,0,0,0,100,100,11.4540621,7.50434199,7.50434199,0,0.0971391669,-0.0971391669,-0.0971391669,-0.0474621969,-0.0250166033,-0.195901209,-0.0683695219,-0.0683695219,0.0512771414,0.0512771414,-0.119646663,0,0,9.9,0.33,113060,205.564,1.29953,28.1349,419.539,-17.9815,30.195,461.924,2573.47,129.144,129.144,29.5792907253394723,-95.1705947649913355,20909031.6203102134,0.62443155094567282
82.1,0.7073070541165299,0.8161193020426799,-0.6158834324709034,0.7483129038221927,0.5408925164275034,-0.5943112420382569,0.7042455352405761,0.8174215997214086,-0.6184107682979458,9.455311149,2765669.069,89.9133820101,1303.1268496,89.27570411186268,-5.309516253447455,9.277605131674875,1.636887767517971,0.8917789652290318,0.02771251933686969,-0.4628456999985753,-1.952787798561729,-0.5192020719688966,6.53857985221968,0.6767403094271406,-33.06436845966864,89.27570411186268,-5.309516253447455,9.277605131674875,1291.770155719569,-155.5197955418884,-72.68455231314131,-29.78884860835596,-43.7492470577544,-72.68455231314131,-86.05717906368045,-25.72487793607025,-4.099859908543237, 2090.744813,-10.77772421, 13.57712372,-10.77772421, 1504.668727, 4.017442512, 13.57712372, 4.017442512, 3145.659755,77.02745986,2478.285268,45.48777911863371,4.230344317417949,35.41042915838903,546.34026229754,546.33798321575,-1.562415583593316,8.640256199207492,199.8688675556891,-0.1730265871432079,-0.07184713264821782,-0.02638627423239183,0.981938671304851,0.2440231247792295,-0.4964535908068202,0.7456447412505189,0.3714841404332647,0.242910027621021,-0.4986833860498788,0.7441553120534494,0.372212937042247,5.9329284057074,-3.3853687399025,29.579268019325,29.744761266229,-95.170603715186,-1530324.095460048,-18119524.34785946,10321267.12033031,-1638774.469513039,-18110037.89802467,10321267.12033031,0.34301988625698,546.33798321575,3.2625700677964e-09,3.49136981,0.980056869,1.52615775,34511688.8,87.4488391,3.49,-0.00136981108,1,0,-0.00136981108,-0.00136981108,0.0258994851,-0.0652666084,0.348,0,-0.0775014594,-0.193753648,-0.193944744,-0.193944744,0,-0.0107378906,-1,-1.18398769,0,199.88359,-199.88359,360,30,0.5235,0.5235,0.550769296,0,0,0,100,100,11.4536597,7.35379983,7.35379983,0,0.0957175459,-0.0957175459,-0.0957175459,-0.046767593,-0.0250166033,-0.193944744,-0.0676867155,-0.0676867155,0.0507650366,0.0507650366,-0.118451752,0,0,9.9,0.33,113086,205.611,1.29953,28.1347,419.524,-17.7257,30.1543,462.091,2574.14,129.143,129.143,29.5792671696002678,-95.1706028650391431,20909032.0481718853,0.704245535240576204
82.2,0.777603231766441,0.8693350829136142,-0.6712341685081876,0.6477450704749098,0.5215055597526992,-0.5042064504597379,0.7745439701698655,0.8706306817172973,-0.6737676731318482,9.487790777,2770404.339,90.0682315706,1303.10701269,89.4370139854842,-5.214447661473351,9.279892413221184,1.588443592438193,1.015574867340987,0.02529876341123938,-0.4664937153619397,-1.997656787354405,-0.4200596239697774,6.540422760040968,0.6653626188284969,-33.15134640518764,89.4370139854842,-5.214447661473351,9.279892413221184,1291.723699823594,-155.7173563215249,-72.73152535550388,-29.83799811625851,-43.95572119907434,-72.73152535550385,-86.20218342463977,-25.75521308214949,-4.258979945096831, 2090.738575, -10.7777193,  13.5771516, -10.7777193, 1504.668298, 4.017489463,  13.5771516, 4.017489463,  3145.65378,77.02739324,2478.283124,45.48777694582343,4.230347976226647,35.41040840990053,546.75813247263,546.75585165252,-1.498520798927288,8.722603184185967,199.8016716778587,-0.1724105367579075,-0.07266468014579386,-0.02591905716799498,0.9819993144344257,0.2440048204525159,-0.496985893303997,0.7457851596125552,0.3705012350241753,0.242893312086483,-0.4992188202276547,0.7442923162118529,0.3712308668499457,5.9237535059285,-3.3189615167702,29.57924442098,29.744737583561,-95.170611825575,-1530194.920764223,-18119539.90967967,10321259.84944379,-1638777.450852067,-18110042.28323573,10321259.84944379,0.34343769367021,546.75585165252,6.5251401589644e-09,3.49019702,0.980042015,1.52615771,34511691.8,87.4488369,3.49,-0.000197021767,1,0,-0.000197021767,-0.000197021767,0.0259571001,-0.0632860236,0.348,0,-0.0767622856,-0.191905714,-0.192086037,-0.192086037,0,-0.0138058594,-1,-1.10997562,0,199.816389,-199.816389,360,30,0.5235,0.5235,0.549654122,0,0,0,100,100,11.4532419,7.19426192,7.19426192,0,0.09420452,-0.09420452,-0.09420452,-0.0460283285,-0.0250166033,-0.192086037,-0.0670380269,-0.0670380269,0.0502785202,0.0502785202,-0.117316547,0,0,9.9,0.33,113111,205.657,1.29953,28.1345,419.509,-17.4242,30.115,462.254,2574.81,129.141,129.141,29.5792435735844954,-95.1706109746020843,20909032.4915998094,0.774543970169865537
82.3,0.8374271012220719,0.9206101883556888,-0.717250341423868,0.5383768870028677,0.5021201246730432,-0.4072837658714046,0.8343702304736248,0.9218985194436088,-0.7197904295502299,9.519150521,2774967.807,90.2175341326,1303.08674069,89.59331506761288,-5.107618668287664,9.281895911105217,1.536658961663354,1.125367692006092,0.02175021349014372,-0.4712991756973341,-2.037942330477595,-0.3199350043438027,6.542635260905763,0.6528893900906624,-33.23483029792548,89.59331506761288,-5.107618668287664,9.281895911105217,1291.676819034496,-155.9191766983288,-72.7685320971255,-29.88760254029515,-44.16645124744278,-72.76853209712552,-86.34065772942252,-25.785617675501,-4.426760543940253, 2090.732336,-10.77771438, 13.57717949,-10.77771438, 1504.667869, 4.017536426, 13.57717949, 4.017536426, 3145.647804,77.0273266,2478.28098,45.48777477246349,4.230351635960937,35.41038765616315,547.19235057756,547.1900679408,-1.428963746911891,8.810127838913576,199.7292507539771,-0.1717450939865301,-0.07353567892812241,-0.02540672867784083,0.9820644707726823,0.2439970961427653,-0.4975537469217919,0.7459347254847699,0.3694415668464291,0.2428874140279765,-0.4997898338206075,0.744438357266418,0.3701720658651174,5.9147601013061,-3.2455060172066,29.579220783918,29.744713861912,-95.170619945527,-1530065.750734269,-18119555.49147276,10321252.57435748,-1638780.437127849,-18110046.68931082,10321252.57435748,0.34385550108343,547.1900679408,-3.2625700911873e-09,3.48893304,0.980026579,1.52615767,34511694.7,87.4488348,3.49,0.0010669618,1,0,0.0010669618,0.0010669618,0.0260070841,-0.0615346152,0.348,0,-0.0760708094,-0.190177024,-0.190344667,-0.190344667,0,-0.012271875,-1,-1.03373938,0,199.743963,-199.743963,360,30,0.5235,0.5235,0.548440122,0,0,0,100,100,11.4528076,7.02604711,7.02604711,0,0.0926032664,-0.0926032664,-0.0926032664,-0.045245956,-0.0250166033,-0.190344667,-0.0664302887,-0.0664302887,0.0498227165,0.0498227165,-0.116253005,0,0,9.9,0.33,113136,205.701,1.29953,28.1343,419.495,-17.081,30.0768,462.416,2575.45,129.14,129.14,29.5792199390271691,-95.170619093683996,20909032.9514683038,0.834370230473624797
82.4,0.8859652413425423,0.9699591910873845,-0.7533111865656604,0.4216731857153619,0.4830190788202032,-0.3048885005746592,0.8829109117432434,0.9712397837139711,-0.7558582351867267,9.549338445,2779352.738,90.3610725996,1303.06587264,89.74427368761093,-4.990503951951681,9.283515063860229,1.481544348337174,1.219607659623252,0.01732649148487653,-0.4769889335562842,-2.073456604054542,-0.2191602626216316,6.545152343417881,0.63950393757618,-33.31449819534367,89.74427368761093,-4.990503951951681,9.283515063860229,1291.629410997754,-156.1247884329883,-72.79549109733614,-29.93776154210143,-44.38096834340264,-72.79549109733613,-86.47230404133219,-25.81623322481801,-4.602844470257983, 2090.726095,-10.77770946, 13.57720739,-10.77770946, 1504.667439, 4.017583401, 13.57720739, 4.017583401, 3145.641826,77.02725995,2478.278836,45.4877725985659,4.230355296600567,35.41036689729174,547.64376510307,547.64148059095,-1.354698895760172,8.902679008831326,199.6526008974443,-0.1710391904387583,-0.0744570282236149,-0.02485768579833549,0.9821322933998826,0.2439933250558127,-0.4981524328409375,0.7460934782294756,0.3683149911778051,0.2428856779118647,-0.5003917082478914,0.7445934883670813,0.369046369530161,5.9059040353139,-3.1659692023425,29.579197109976,29.744690103121,-95.170628075087,-1529936.58541802,-18119571.09364143,10321245.29607233,-1638783.428391089,-18110051.11665225,10321245.29607233,0.34427330849665,547.64148059095,-3.2625701029106e-09,3.48759525,0.980010533,1.52615764,34511697.7,87.4488326,3.49,0.00240475417,1,0,0.00240475417,0.00240475417,0.0260487103,-0.0600341693,0.348,0,-0.0754344077,-0.188586019,-0.188739187,-0.188739187,0,-0.0138058594,-1,-0.956317896,0,199.667308,-199.667308,360,30,0.5235,0.5235,0.547143956,0,0,0,100,100,11.4523562,6.84951176,6.84951176,0,0.090917327,-0.090917327,-0.090917327,-0.044422206,-0.0250166033,-0.188739187,-0.0658699764,-0.0658699764,0.0494024823,0.0494024823,-0.115272459,0,0,9.9,0.33,113160,205.745,1.29953,28.1341,419.481,-16.7008,30.0395,462.574,2576.09,129.139,129.139,29.5791962677456119,-95.170627222337373,20909033.4286172763,0.882910911743243432
82.5,0.9225543273382297,1.017416373667051,-0.7789341433448208,0.2991871330839017,0.4643059758461451,-0.1984427470394391,0.9195027068449788,1.018688861735166,-0.7814884906070726,9.578304333,2783552.659,90.4986382508,1303.04427602,89.88955882113177,-4.864723382741087,9.284675901843642,1.423143891910389,1.296964174731424,0.01229942620016544,-0.4832604376410918,-2.104070536971715,-0.1180453252371603,6.547912437517757,0.6254033986474103,-33.3900871854249,89.88955882113177,-4.864723382741087,9.284675901843642,1291.581402172065,-156.3337074414128,-72.81235304331682,-29.98854585813892,-44.5987879528162,-72.8123530433168,-86.5968432807072,-25.84717384418296,-4.786842731465947, 2090.719852,-10.77770454, 13.57723529,-10.77770454,  1504.66701, 4.017630387, 13.57723529, 4.017630387, 3145.635847,77.02719328,2478.276691,45.48777042414379,4.230358958123428,35.41034613341166,548.11318716779,548.11090070377,-1.276742792640833,9.000105436528925,199.572774225077,-0.1703023024851165,-0.07542555380984411,-0.02428092097283722,0.9822008697193547,0.2439863711885971,-0.4987770418488905,0.7462615042707252,0.3671319659772005,0.2428809370416162,-0.5010195346785862,0.7447578103668256,0.3678642143370984,5.8971579620785,-3.0814002544329,29.579173401071,29.744666309104,-95.17063621434,-1529807.424872128,-18119586.71654072,10321238.01559586,-1638786.424701034,-18110055.56561461,10321238.01559586,0.34469111590988,548.11090070377,-3.2625701146514e-09,3.48620201,0.979993846,1.5261576,34511700.7,87.4488304,3.49,0.00379799243,1,0,0.00379799243,0.00379799243,0.0260813579,-0.0588032859,0.348,0,-0.0748598787,-0.187149697,-0.18728676,-0.18728676,0,-0.0153398438,-1,-0.878763736,0,199.587475,-199.587475,360,30,0.5235,0.5235,0.545783365,0,0,0,100,100,11.4518868,6.66504408,6.66504408,0,0.0891505491,-0.0891505491,-0.0891505491,-0.0435589583,-0.0250166033,-0.18728676,-0.0653630792,-0.0653630792,0.0490223094,0.0490223094,-0.114385389,0,0,9.9,0.33,113183,205.788,1.29953,28.1339,419.467,-16.2886,30.0027,462.729,2576.7,129.138,129.138,29.5791725616347456,-95.1706353606549555,20909033.9238488041,0.919502706844978923
82.6,0.9466912402579674,1.063019794263101,-0.7937816899472568,0.1725425494650338,0.4459509472665086,-0.08942890109945982,0.9436425150186689,1.064283921506295,-0.7963436345568794,9.605999643,2787561.343,90.6300302949,1303.02185001,90.02884545549628,-4.732019126399734,9.285331022211849,1.361530950759835,1.356346210767376,0.006968633436891025,-0.4897840675434577,-2.129676842214305,-0.0168982374945692,6.550853217399371,0.6107955691530056,-33.46135142640073,90.02884545549628,-4.732019126399734,9.285331022211849,1291.532750592878,-156.5454395929359,-72.81909842414424,-30.03999457047193,-44.81941568288351,-72.81909842414427,-86.71401595723994,-25.87852301081762,-4.978340546851181, 2090.713608,-10.77769962,  13.5772632,-10.77769962,  1504.66658, 4.017677384,  13.5772632, 4.017677384, 3145.629867,77.02712659,2478.274545,45.48776824921142,4.230362620505545,35.4103253646589,548.6013876684,548.59909917223,-1.196159983474841,9.102255590702713,199.4908641605378,-0.1695443236467415,-0.07643803962225712,-0.02368589883550713,0.9822682559332911,0.2439686970041224,-0.4994225409793269,0.7464389380910197,0.3659034191496635,0.2428656216210701,-0.5016682806747602,0.7449314726211578,0.3666365054081696,5.8885109633248,-2.9929159517307,29.579149659192,29.74464248185,-95.170644363403,-1529678.269159047,-18119602.36047672,10321230.73393897,-1638789.426122444,-18110060.03650348,10321230.73393897,0.3451089233231,548.59909917223,-3.2625701264085e-09,3.48477241,0.979976493,1.52615756,34511703.7,87.4488282,3.49,0.00522759275,1,0,0.00522759275,0.00522759275,0.0261045228,-0.0578570578,0.348,0,-0.0743532944,-0.185883236,-0.186002752,-0.186002752,0,-0.0153398438,-1,-0.802128424,0,199.505559,-199.505559,360,30,0.5235,0.5235,0.54437693,0,0,0,100,100,11.4513986,6.47305807,6.47305807,0,0.0873070271,-0.0873070271,-0.0873070271,-0.0426582134,-0.0250166033,-0.186002752,-0.0649149604,-0.0649149604,0.0486862203,0.0486862203,-0.113601181,0,0,9.9,0.33,113206,205.829,1.29953,28.1336,419.453,-15.8502,29.9664,462.881,2577.31,129.137,129.137,29.5791488226620132,-95.1706435087606195,20909034.4379243739,0.943642515018668915
82.7,0.9580287688949429,1.106784815594045,-0.797667341174834,0.04342572682060018,0.4274631825514825,0.02062143048170834,0.9549831433312396,1.108040439315688,-0.800237142227417,9.632377468,2791372.799,90.7550555035,1302.99852721,90.16181516193947,-4.594230860083261,9.285484852932363,1.296781431032266,1.396919027815347,0.001922845231046466,-0.4961984682193972,-2.149931433714851,0.0838070960715136,6.553884252385808,0.5958953390550327,-33.52775506099561,90.16181516193947,-4.594230860083261,9.285484852932363,1291.483449114482,-156.7594624395107,-72.81575039057759,-30.09211175407959,-45.04232903261776,-72.81575039057759,-86.82358416818278,-25.91033187074801,-5.176874924478634, 2090.707363, -10.7776947, 13.57729111, -10.7776947, 1504.666151, 4.017724392, 13.57729111, 4.017724392, 3145.623885,77.02705989,2478.272399,45.48776607378412,4.230366283721067,35.41030459118003,549.10909393802,549.10680332222,-1.114048642186245,9.208975969160601,199.407990158465,-0.1687754308291446,-0.07749124452822985,-0.02308242676470599,0.9823325111918849,0.2439324861768078,-0.5000838365608153,0.7466259560404385,0.3646406180952943,0.2428318818840309,-0.5023328532220734,0.7451146666094111,0.3653744864080919,5.8799842677021,-2.9016851253318,29.579125886397,29.744618623419,-95.170652522413,-1529549.118343711,-18119618.02570495,10321223.45211261,-1638792.432722268,-18110064.52957388,10321223.45211261,0.34552673073633,549.10680332222,-6.5251402763621e-09,3.48332598,0.979958446,1.52615752,34511706.6,87.448826,3.49,0.00667401695,1,0,0.00667401695,0.00667401695,0.0261178338,-0.0572065769,0.348,0,-0.0739194578,-0.184798645,-0.184899594,-0.184899594,0,-0.0153398438,-1,-0.727451387,0,199.422679,-199.422679,360,30,0.5235,0.5235,0.542943817,0,0,0,100,100,11.4508909,6.27401598,6.27401598,0,0.0853914748,-0.0853914748,-0.0853914748,-0.0417222746,-0.0250166033,-0.184899594,-0.0645299583,-0.0645299583,0.0483974687,0.0483974687,-0.112927427,0,0,9.9,0.33,113228,205.869,1.29953,28.1333,419.439,-15.3913,29.9306,463.029,2577.89,129.136,129.136,29.5791250528619827,-95.1706516667991167,20909034.9715616889,0.954983143331239459
82.8,0.956429745824416,1.148698855199634,-0.7905567499910677,-0.08604991780128776,0.4089145163232358,0.1301895570145614,0.953387442161614,1.14994594845729,-0.7931346270797794,9.657392544,2794981.268,90.8735280348,1302.97427755,90.28816398012032,-4.453269310231921,9.28514593522651,1.229090180172284,1.418122690247014,-0.003178517653598334,-0.5021547671014748,-2.165274205397616,0.1840888021013107,6.557004678894926,0.580921775137395,-33.58968182437435,90.28816398012032,-4.453269310231921,9.28514593522651,1291.433525908347,-156.9752649591063,-72.80235090620012,-30.14486621733165,-45.26701714006217,-72.80235090620016,-86.92533051989263,-25.94261539824472,-5.381980843071267, 2090.701116,-10.77768977, 13.57731904,-10.77768977, 1504.665721,  4.01777141, 13.57731904,  4.01777141, 3145.617902,77.02699318,2478.270253,45.48776389787835,4.230369947742277,35.41028381313225,549.63698605821,549.63469323698,-1.0315248364406,9.320106943479303,199.3252820578234,-0.1680059453806889,-0.07858189740552726,-0.02248050865102032,0.9823917316669963,0.2438697917077749,-0.5007558269609113,0.7468227647216246,0.3633550392531381,0.2427717365965457,-0.5030081514393338,0.745307614161657,0.3640896095305941,5.8716005565148,-2.8089123189815,29.579102084805,29.744594735931,-95.170660691518,-1529419.972489991,-18119633.71242855,10321216.17112397,-1638795.444566081,-18110069.04502846,10321216.17112397,0.34594453814955,549.63469323698,0,3.48188245,0.979939682,1.52615748,34511709.6,87.4488238,3.49,0.00811754562,1,0,0.00811754562,0.00811754562,0.0261210503,-0.0568590579,0.348,0,-0.0735628634,-0.183907159,-0.18398827,-0.18398827,0,-0.0153398438,-1,-0.655732484,0,199.339965,-199.339965,360,30,0.5235,0.5235,0.541503505,0,0,0,100,100,11.450363,6.06838217,6.06838217,0,0.0834082998,-0.0834082998,-0.0834082998,-0.0407532953,-0.0250166033,-0.18398827,-0.0642119063,-0.0642119063,0.0481589297,0.0481589297,-0.112370836,0,0,9.9,0.33,113249,205.907,1.29953,28.133,419.425,-14.9183,29.8953,463.172,2578.45,129.135,129.135,29.5791012543306238,-95.1706598349254023,20909035.5254310034,0.953387442161613863
82.9,0.9419069316965523,1.188752088984097,-0.7725691850082668,-0.2146922998423726,0.3902241370005844,0.2377322957431021,0.9388681890879352,1.189990741100656,-0.7751553187533029,9.681001122,2798381.197,90.9852686701,1302.9491101,90.40760528337691,-4.311088362282248,9.284316831089122,1.158616793399048,1.419674783249235,-0.008175209949001783,-0.5072784929773788,-2.175744259416337,0.2837113122503538,6.560158763381104,0.5660960645915234,-33.64704221704277,90.40760528337691,-4.311088362282248,9.284316831089122,1291.383045431273,-157.1923576423794,-72.77895424408888,-30.19819059545908,-45.49299087617206,-72.77895424408889,-87.0190574283429,-25.97535058329883,-5.593203135932873, 2090.694868,-10.77768485, 13.57734696,-10.77768485, 1504.665291, 4.017818438, 13.57734696, 4.017818438, 3145.611918,77.02692645,2478.268106,45.48776172151168,4.230373612539603,35.41026303068323,550.18569849432,550.18340339754,-0.9497048144135358,9.435481457876119,199.2438643751959,-0.1672461908514594,-0.07970671661300061,-0.02189018444534807,0.9824440802393797,0.243772676251689,-0.5014334578665796,0.7470295985021255,0.3620582116273676,0.2426772138522568,-0.5036891218517008,0.7455105648041107,0.3627933794470684,5.8633774667624,-2.7158208190479,29.579078256592,29.744570821566,-95.170668870865,-1529290.831657151,-18119649.42080097,10321208.89197569,-1638798.461714555,-18110073.58302018,10321208.89197569,0.34636234556277,550.18340339754,0,3.48046145,0.979920178,1.52615745,34511712.6,87.4488217,3.49,0.00953855226,1,0,0.00953855226,0.00953855226,0.0261140282,-0.0568188015,0.348,0,-0.0732878675,-0.183219669,-0.183280113,-0.183280113,0,-0.0168738281,-1,-0.587930614,0,199.258541,-199.258541,360,30,0.5235,0.5235,0.540075476,0,0,0,100,100,11.4498143,5.85661117,5.85661117,0,0.0813619922,-0.0813619922,-0.0813619922,-0.0397534694,-0.0250166033,-0.183280113,-0.0639647596,-0.0639647596,0.0479735697,0.0479735697,-0.111938329,0,0,9.9,0.33,113269,205.944,1.29953,28.1327,419.411,-14.4377,29.8607,463.312,2579,129.134,129.134,29.5790774292202947,-95.1706680132926977,20909036.1001569368,0.938868189087935345
